week 2,Duty of Counsel to Clients ," Mr. Z, a legal practitioner, is asked by a client to represent him in a criminal trial for armed robbery. The client admits to Mr. Z in private that he actually committed the robbery but wants Z to plead ""not guilty"" and argue his innocence in court. What should Mr. Z do? ", He must withdraw immediately because he cannot represent a guilty person. ," He can plead ""not guilty"" but cannot call false evidence or argue a positive defence he knows to be false. ", He must report the confession to the judge. ," He must convince the client to plead ""guilty"" or he will face professional discipline. ", B ," A confidential disclosure of guilt does not require withdrawal, but under Rule 15(3)(f), a lawyer cannot knowingly use perjured evidence or a false defence; he may however test the prosecution's case to see if it meets the burden of proof [9, 10]."
week 9,Legal Practitioner's Accounts , Which of the following may be paid into a Client's Account? , Only money belonging to the legal practitioner , Only client's money and trust money , Only loans from a bank , Only personal savings of the firm's partners , B ," Under Rules 3 and 4 of the Accounts Rules, only client's money, trust money, and money necessary to open or maintain the account may be paid into the Client's Account [5, 6]."
week 9,Legal Practitioner's Accounts ," Barrister Musa is preparing to make a withdrawal from his Client's Account. For which of the following purposes can he legally withdraw money from the Client's Account? ", To pay his personal electricity bill , To pay money due to a client or on the client's direction , To buy a new car for his law firm's associate , To pay for his child's school fees , B ," Under Rule 7 of the Accounts Rules, money may be withdrawn from a client's account for payments to or on behalf of the client, or for payment of a debt due to the practitioner from the client [7, 8]."
week 9,Legal Practitioner's Accounts ," In which of the following banks can a legal practitioner open a Client's Account in Nigeria? ", Any commercial bank licensed by the Central Bank of Nigeria (CBN) , Any microfinance bank in the local government , Any foreign bank without a branch in Nigeria , Only the Central Bank of Nigeria itself , A ," A Client's Account must be opened in a bank licensed as a commercial bank by the Central Bank of Nigeria (CBN) [9, 10]."
week 9,Legal Practitioner's Accounts , What is the main purpose of keeping a Client's Account separate from the Office Account? , To maximize interest earnings for the law firm , To prevent the commingling of client funds with the lawyer's personal or business funds , To avoid paying taxes to the Federal Inland Revenue Service (FIRS) , To show the bank that the lawyer has many clients , B ," The fundamental purpose of keeping a separate Client's Account is to prevent the commingling of client's funds with the lawyer's personal or business funds, ensuring client money is protected [11, 12]."
week 9,Legal Practitioner's Accounts ," If a client disputes the amount of professional fees a lawyer wants to withdraw from the Client's Account for completed work, what must the lawyer do? ", Withdraw the money anyway and let the client sue , Leave the disputed portion in the Client's Account until the dispute is resolved , Close the entire account and open a new one , Pay the disputed money to the NBA Chairman , B ," Where there is a dispute regarding the lawyer's fees, the disputed portion must remain in the Client's Account and cannot be withdrawn until the dispute is resolved or taxed [13, 14]."
week 9,Legal Practitioner's Accounts , Who is responsible for auditing the accounts of a legal practitioner under the Accounts Rules? , The Nigerian Bar Association President , A qualified and independent Chartered Accountant , The Auditor General of the Federation , The bank manager of the commercial bank , B ," The accounts of a legal practitioner must be audited annually by a qualified and independent Chartered Accountant to ensure compliance with the Rules [15, 16]."
week 9,Legal Practitioner's Accounts , What is the consequence if a legal practitioner fails to comply with the Legal Practitioners Accounts Rules? , He will be fined ?100 by the local government , He is liable to disciplinary action for professional misconduct before the LPDC , His commercial bank account will be automatically closed by the CBN , He will be banned from traveling abroad , B ," Non-compliance with the Accounts Rules constitutes professional misconduct and makes the legal practitioner liable to disciplinary action before the LPDC [17, 18]."
week 9,Legal Practitioner's Accounts , Which of the following is NOT ""Client's money""? , Money received for a land purchase on behalf of a client , Money paid as a security for court costs , Money paid to a lawyer as an advance for court filing fees , Money paid as an agreed and fully earned professional fee , D ," Agreed and fully earned professional fees belong to the lawyer and are not classified as client's money; they should be paid into the Office Account [3, 19]."
week 10,Legal Practitioner's Accounts ," Barrister Kazeem is auditing his firm's accounts. He notices that he used ?200,000 from the Client's Account to temporarily pay the firm's office rent, but fully replaced the money two weeks later before the client found out. What is the status of Kazeem's action? ", It is proper since the money was fully replaced and no harm was done , It is a serious professional misconduct and constitute breach of trust , It is proper if Kazeem records the replacement as a loan , It is proper if the client is a close relative of Kazeem , B ," Temporary use of client funds for personal or business purposes, even if replaced, is a breach of the Legal Practitioners Accounts Rules and constitutes professional misconduct [1, 2]."
week 10,Legal Practitioner's Accounts , How long is a legal practitioner required to preserve his books of accounts, ledgers, and records of bank transactions under the Accounts Rules? , At least one year , At least three years , At least six years , Indefinitely , C ," Under the Legal Practitioners Accounts Rules, all books of accounts, ledger cards, bank statements, and receipt duplicates must be preserved for at least six years [3, 4]."
week 10,Legal Practitioner's Accounts ," In a situation where a legal practitioner acts as a sole trustee for a family estate, what type of bank account must he open to manage the estate's funds? ", A personal joint savings account with his spouse , A Trustee/Trust Account separate from his Client's and Office Accounts , A standard Client's Account , A cash deposit box at the corporate office , B ," A legal practitioner acting as a sole trustee or co-trustee must maintain a separate Trust/Trustee Account under the Accounts Rules [5, 6]."
week 10,Legal Practitioner's Accounts , What is the primary ledger that a legal practitioner must maintain for every individual client? , A general journal ledger , A Client's Ledger showing receipts and payments for each client individually , A cash book showing only total daily cash receipts , A personal diary ledger , B ," A practitioner must maintain a Client's Ledger that clearly and individually shows all transactions, receipts, and payments for each client [7, 8]."
week 10,Legal Practitioner's Accounts ," If a client requests a statement of his accounts showing how the funds deposited with the lawyer were utilized, within what time frame must the lawyer provide it? ", Within one year of the request , Promptly or within a reasonable time upon request , Only after the entire litigation or transaction has concluded , Only if the client pays a statement fee , B ," Under the rules of professional conduct and accounts rules, a lawyer must promptly account for and report on client's property and funds upon request [9, 10]."
week 10,Legal Practitioner's Accounts , Which of the following is a valid method for drawing money from a Client's Account? , A cash withdrawal over the counter by the firm's clerk , A crossed cheque or bank transfer directly to the beneficiary , An oral instruction to the bank manager , A signed blank check given to the client , B ," Withdrawals from a Client's Account should be made via crossed cheques or direct bank transfers to ensure trackability and prevent unauthorized cash withdrawals [11, 12]."
week 10,Legal Practitioner's Accounts , What should a legal practitioner do if he receives a single cheque that contains both client's money and the practitioner's earned professional fees? , Deposit the entire cheque into his Office Account first , Deposit the entire cheque into the Client's Account first and then transfer the practitioner's portion promptly , Split the cheque physically into two parts , Ask the client to write two separate cheques before taking any action , B ," Under the Accounts Rules, a mixed cheque must be deposited into the Client's Account first, and the practitioner's portion must be transferred out promptly once determined [13, 14]."
week 10,Legal Practitioner's Accounts , Which of the following books is NOT mandatory for a law firm to maintain under the Accounts Rules? , A Cash Book , A Client's Ledger , A Journal or Transfer Book , A visitor register book , D ," While Cash Books, Client Ledgers, and Journals are statutory requirements under the Accounts Rules, a visitor register book is not [15, 16]."
week 10,Legal Practitioner's Accounts ," Under what circumstance can a commercial bank freeze or debit a Client's Account to settle a personal loan owed to the bank by the legal practitioner? ", Whenever the legal practitioner defaults on his loan , Only with the oral consent of the bank manager , Never; a bank has no right of set-off or lien on a Client's Account for the lawyer's personal debts , Only if the client is also a customer of the bank , C ," A bank has no right of set-off, charge, or lien on a Client's Account in respect of any personal liabilities or loans of the legal practitioner [17, 18]."
week 10,Legal Practitioner's Accounts , Who has the authority to inspect the books of accounts of a legal practitioner to verify compliance with the Accounts Rules? , The President of the Customary Court , The General Council of the Bar or the Disciplinary Committee , The local police inspector , The tax officer from the local government , B ," The General Council of the Bar or the LPDC has the authority to direct the inspection of a legal practitioner's books of accounts to ensure compliance [19, 20]."
week 11,Remuneration of Legal Practitioners ," Mr. Okafor wants to hire Barrister Zainab to handle his divorce suit. He asks her to charge her fees based on a percentage of the property she recovers for him during the settlement. Zainab agrees. Is this arrangement ethically permissible? ", Yes, contingent fees are allowed in all civil cases in Nigeria. , No, a legal practitioner shall not enter into an agreement for a contingent fee in any matrimonial cause. , Yes, provided the agreement is in writing and registered with the NBA. , No, unless the judge approves the percentage before the trial starts. , B ," Under Rule 50(1) and (2) of the RPC, a lawyer is prohibited from entering into a contingent fee arrangement in any matrimonial cause or criminal defense [1, 2]."
week 11,Remuneration of Legal Practitioners , What is the primary statutory instrument that regulates the charging of fees by legal practitioners for non-contentious business in Nigeria? , The Rules of Professional Conduct (RPC) 2023 , The Legal Practitioners Remuneration Order (LPRO) 2023 , The Magistrates' Courts Rules , The Evidence Act 2011 , B ," The Legal Practitioners Remuneration Order (LPRO) 2023 is the primary statutory instrument that regulates fees for non-contentious businesses like land agreements, probate, and corporate drafting [3, 4]."
week 11,Remuneration of Legal Practitioners ," Barrister Kunle prepares a Deed of Assignment for a property worth ?50,000,000. He wants to know the appropriate scale of fees to charge. Under the Legal Practitioners Remuneration Order, how are scales of fees categorized? ", Scale I, Scale II, and Scale III , Scale A, Scale B, and Scale C , Level 1, Level 2, and Level 3 , Class A, Class B, and Class C , A ," The Remuneration Order categorizes fees under Scale I (for preparation of instruments), Scale II (for conducting sales/purchases), and Scale III (for other non-contentious matters) [5, 6]."
week 11,Remuneration of Legal Practitioners ," A client agrees to pay Barrister Tunde a fee that is 30% lower than the minimum fee prescribed under Scale I of the Remuneration Order. Tunde accepts the brief because he is desperate for work. What is this practice called? ", Under-charging , Undercutting , Pro bono service , Fee-splitting , B ," Undercutting is the practice of charging fees lower than the minimum prescribed scale in the Remuneration Order, and it constitutes professional misconduct under Rule 52 of the RPC [7, 8]."
week 11,Remuneration of Legal Practitioners , When is a legal practitioner legally entitled to sue his client for recovery of his professional fees? "," Immediately after the work is completed "," After the expiration of one month from the date of delivery of a signed Bill of Charges to the client "," Only after obtaining a judgment from the Magistrate Court "," Whenever the client refuses to pay an oral demand ", B ," Section 16 of the LPA provides that a legal practitioner can only sue for his fees after the expiration of one month from the date on which a signed Bill of Charges was delivered to the client [9, 10]."
week 11,Remuneration of Legal Practitioners , What essential document must a legal practitioner deliver to his client before he can commence a lawsuit to recover unpaid fees? , A Writ of Summons , A Letter of Demand , A signed Bill of Charges , An affidavit of urgency , C ," Under Section 16(1) of the LPA, a legal practitioner must serve his client with a signed Bill of Charges before he can commence any action in court to recover his fees [10, 11]."
week 11,Remuneration of Legal Practitioners , What does ""taxation of bills"" mean in the context of legal fees in Nigeria? , The payment of income tax on legal fees earned , The process where a court official (the Taxing Master) reviews and determines the reasonableness of a lawyer's bill of charges , The deduction of tax at source by the client , A special tax levy on high-profile law firms , B ," ""Taxation"" of bills is the formal process where a court-appointed Taxing Master reviews and determines the reasonableness of a legal practitioner's bill of charges [12, 13]."
week 11,Remuneration of Legal Practitioners , Which of the following is NOT a permissible method of charging fees for contentious business in Nigeria? , A fixed fee / Lump sum retainer , An hourly rate , A contingent fee in a criminal defense case , A retainer fee paid periodically , C ," A contingent fee in a criminal defense case is strictly prohibited under Rule 50(2) of the RPC and is therefore not permissible [2, 14]."
week 11,Remuneration of Legal Practitioners ," Barrister Kemi agrees to represent a client in a debt recovery suit. They agree in writing that Kemi's fee will be 15% of whatever amount is successfully recovered from the debtor. Is this agreement valid? "," Yes, this is a valid contingent fee agreement for a civil contentious matter. "," No, contingent fees are strictly illegal in Nigeria. "," Yes, but only if the client pays a 5% registration fee to the NBA. "," No, unless the debtor also agrees to pay the fee. ", A ," Rule 50(1) of the RPC permits contingent fees in civil contentious matters, provided the agreement is in writing, reasonable, and not in matrimonial or criminal cases [15, 16]."
week 11,Remuneration of Legal Practitioners , What is a ""Retainer"" in the context of legal practice? , A device used to keep files organized , An agreement where a client pays a lawyer to secure his services over a period of time or for a specific series of matters , A fee paid to a junior lawyer for doing research , A penalty paid by a client for changing lawyers , B ," A retainer is an agreement where a client pays a legal practitioner to secure his services over a specified period or for a specific series of matters, ensuring the lawyer's availability [17, 18]."
week 12,Remuneration of Legal Practitioners ," A client is dissatisfied with the Bill of Charges delivered by his lawyer and believes the fees are grossly inflated. To whom should the client apply for the taxation of the bill? ", The President of the Nigerian Bar Association , The Taxing Master (usually the Registrar of the High Court) , The Chairman of the Legal Practitioners Disciplinary Committee , The Federal Inland Revenue Service (FIRS) , B ," An application for taxation of a Bill of Charges is directed to the Taxing Master, who is typically the Registrar of the High Court of the State [1, 2]."
week 12,Remuneration of Legal Practitioners , Within what time frame can a client apply for the taxation of a Bill of Charges after receiving it without needing a court order? , Within one week , Within twelve months (one year) of delivery , Only within thirty days of delivery , Anytime within five years , B ," Section 17 of the LPA provides that an application for taxation of a bill may be made within twelve months of delivery of the bill [3, 4]."
week 12,Remuneration of Legal Practitioners , What is the effect of a taxed Bill of Charges? , It is sent to the FIRS for tax computation , It has the effect of a judgment of the court and can be enforced directly , It is only a non-binding recommendation , It must be approved by the NBA NEC before enforcement , B ," Once a Bill of Charges is taxed and a certificate is issued, it has the force of a judgment of the court and can be enforced directly without a fresh trial [5, 6]."
week 12,Remuneration of Legal Practitioners ," Barrister Adams delivers a Bill of Charges to a client. The client pays the bill in full. Six months later, the client discovers that the fee charged was double the legal scale and wants to tax the bill. Can the bill still be taxed? "," No, once a bill is paid, it can never be taxed. "," Yes, the court can still order taxation under special circumstances even after the bill has been paid, provided the application is within 12 months. "," Yes, but only if the lawyer agrees to the taxation. "," No, unless the lawyer is first convicted of a crime. ", B ," Under Section 18 of the LPA, a bill can still be taxed after payment under special circumstances, provided the application is made within 12 months [4, 7]."
week 12,Remuneration of Legal Practitioners , Which of the following is a key element that must be included in a valid Bill of Charges under Section 16 of the LPA? , A detailed list of the lawyer's academic qualifications , The names of all the partners in the law firm , A clear statement of the items of work done and the specific charges for each item , The bank account number of the NBA , C ," A valid Bill of Charges must contain a clear statement of the specific items of work done and the corresponding fees, and must be signed by the practitioner or a partner [8, 9]."
week 12,Remuneration of Legal Practitioners ," Under the Legal Practitioners Remuneration Order 2023, what is the consequence if a lawyer charges a fee below the minimum scale for preparing a deed of transfer? ", The deed of transfer becomes automatically invalid and void , The lawyer is guilty of the offence of undercutting and liable to disciplinary action , The bank will refuse to process the payment , The land registry will refuse to register the deed , B ," Charging below the minimum scale constitutes the offence of undercutting under Rule 52 of the RPC, which is a professional misconduct [10, 11]."
week 12,Remuneration of Legal Practitioners ," If a lawyer delivers a Bill of Charges and the client files an application for taxation, can the lawyer commence an action to recover the fees while the taxation is pending? "," Yes, he can sue to recover the undisputed portion. "," No, no action to recover the fees can be commenced or continued while the taxation of the bill is pending. "," Yes, provided he gets permission from the local NBA Chairman. "," No, unless the client is about to flee the country. ", B ," Section 16 of the LPA bars any action for recovery of fees while the taxation of the Bill of Charges is actively pending [12, 13]."
week 12,Remuneration of Legal Practitioners , What is a ""Contingent Fee"" agreement? , An agreement where the fee is payable only in the event of a successful outcome of the case , An agreement where the fee is paid in monthly installments , An agreement where the fee is determined by the size of the lawyer's office , An agreement where the client pays the lawyer in properties rather than cash , A ," A contingent fee agreement is one where the fee is payable only in the event of a successful outcome or recovery in the case [14, 15]."
week 12,Remuneration of Legal Practitioners ," Under the Legal Practitioners Remuneration Order 2023, what are the geographical zones used to determine the applicable scale of charges? ", Northern Zone and Southern Zone , Zone 1 (High density/commercial centers like Lagos and Abuja) and Zone 2 (Other states) , East, West, North, and South , Lagos State, Federal Capital Territory, and others , B ," LPRO 2023 divides charges into geographical zones based on commercial density, with Lagos and Abuja placed in the highest scale zone [16, 17]."
week 12,Remuneration of Legal Practitioners , Who pays the cost of the taxation proceedings if the Taxing Master reduces the lawyer's bill by more than one-sixth of the original amount? , The client , The legal practitioner , The Nigerian Bar Association , The High Court registrar , B ," Under the standard rules of taxation, if the bill is reduced by more than one-sixth upon taxation, the legal practitioner pays the costs of the taxation proceedings [18, 19]."
week 13,Discipline of Legal Practitioners ," Barrister Kemi receives a draft of ?10,000,000 on behalf of her client, but refuses to hand it over or report it to the client. After three months of silence, the client wishes to file a complaint. To which body should the client submit the petition? ", The National Executive Committee of the NBA , The Legal Practitioners Disciplinary Committee (LPDC) , The Body of Benchers , The Disciplinary Committee of the local NBA Branch , B ," Complaints against a legal practitioner for professional misconduct are submitted to the LPDC (or through the NBA which forwards it to the LPDC) for investigation and trial [1, 2]."
week 13,Discipline of Legal Practitioners ," A young lawyer is accused of ""infamous conduct in a professional respect."" Which of the following acts is most likely to be classified as infamous conduct by the LPDC? ", Filing a motion for adjournment on medical grounds , Commingling client's funds with personal funds and refusing to account for them , Charging a fee that is slightly higher than the average fee in his area , Arriving 10 minutes late for a court hearing , B ," Infamous conduct in a professional respect includes actions like commingling and misappropriating client's funds, which violate the RPC and LPA and destroy trust [3, 4]."
week 13,Discipline of Legal Practitioners , What is the primary function of the Legal Practitioners Disciplinary Committee (LPDC)? , To make rules of professional conduct , To consider and determine cases where it is alleged that a person has been guilty of professional misconduct in his capacity as a legal practitioner , To issue annual practicing licenses to lawyers , To determine who is qualified to be appointed as a Senior Advocate of Nigeria , B ," Section 11 of the Legal Practitioners Act (LPA) establishes the LPDC with the primary function of considering and determining cases of alleged professional misconduct [5, 6]."
week 13,Discipline of Legal Practitioners ," Who is the Chairman of the Legal Practitioners Disciplinary Committee (LPDC)? ", The Chief Justice of Nigeria , A member of the Body of Benchers appointed by the Body , The President of the Court of Appeal , The Attorney-General of the Federation , B ," The LPDC is a committee of the Body of Benchers, and its Chairman is a Bencher appointed by the Body of Benchers [7, 8]."
week 13,Discipline of Legal Practitioners ," If the LPDC finds a legal practitioner guilty of professional misconduct, which of the following directions can it legally make under the LPA? ", It can direct that the practitioner's name be struck off the roll , It can sentence the practitioner to a term of imprisonment , It can order the police to seize the practitioner's office building , It can strip the practitioner of his university law degree , A ," Section 12(1) of the LPA provides that the LPDC can direct that the name be struck off the roll, suspend the practitioner, or admonish them [9, 10]."
week 14,Discipline of Legal Practitioners ," Barrister Dele is found guilty of professional misconduct by the LPDC, which directs that he be suspended from private practice for 3 years. Dele is highly dissatisfied and wants to appeal. To which court does the appeal lie? ", The Court of Appeal , The Supreme Court of Nigeria , The Federal High Court , The General Council of the Bar , B ," Under Section 12(7) of the LPA, an appeal from any direction of the LPDC lies directly to the Supreme Court of Nigeria [11, 12]."
week 14,Discipline of Legal Practitioners , Within how many days must a legal practitioner file his appeal against a direction of the LPDC? , Within 14 days , Within 28 days , Within 90 days , Within 120 days , B ," Section 12(7) of the LPA provides that an appeal against a direction of the LPDC must be filed within 28 days from the date of the direction [13, 14]."
week 14,Discipline of Legal Practitioners ," A lawyer's name was struck off the roll in 2018 for financial dishonesty. In 2024, he wishes to apply for restoration of his name to the roll. To which body should he direct his application for restoration? ", The Nigerian Bar Association National Executive Committee , The Body of Benchers , The Supreme Court of Nigeria , The Legal Practitioners Disciplinary Committee , B ," The Body of Benchers has the statutory power to consider applications for the restoration of a legal practitioner's name to the roll after disciplinary action [15, 16]."
week 14,Discipline of Legal Practitioners , What is the legal status of a direction of the LPDC before the period for filing an appeal has expired? , It is immediately enforceable and cannot be stayed , It remains suspended and does not take effect until the time for appeal has elapsed or the appeal is determined , It is only a non-binding opinion , It must be published in the national newspapers immediately , B ," A direction of the LPDC does not take effect until the 28-day period for appeal has elapsed or, if an appeal is filed, until the appeal is finally determined or withdrawn [17, 18]."
week 14,Discipline of Legal Practitioners , Which of the following bodies is responsible for receiving petitions against lawyers and conducting preliminary investigations before forwarding them to the LPDC? , The Body of Benchers , The Legal Practitioners Disciplinary Committee itself , The Nigerian Bar Association (through its Disciplinary Committee) , The High Court Registry , C ," The NBA, through its national or branch disciplinary committees, receives petitions, conducts preliminary investigations, and forwards prime facie cases to the LPDC [19, 20]."
week 15,Public Relations / Social Media ," Barrister Funmi maintains a personal blog where she posts detailed and opinionated commentary on ongoing high-profile trials in Nigeria, arguing that several judges are receiving bribes from political parties. What is the ethical status of her blog? ", It is a proper exercise of her freedom of expression and academic freedom. , It is professional misconduct as it constitutes a breach of the rule against trial publicity and brings the profession into disrepute. , It is proper provided she does not use her real name. , It is proper if she is not representing any of the parties in the trials she discusses. , B ," Rule 33 of the RPC on trial publicity prohibits lawyers from making extra-judicial statements that are likely to prejudice a fair trial, and Rule 39(2)(b) prohibits promotions that bring the profession into disrepute [1, 2]."
week 15,Public Relations / Social Media ," Mrs. Zainab, a legal practitioner, wants to host a weekly podcast on Instagram where she will discuss general legal issues like consumer rights, tenancy, and employment law. She will not discuss active court cases or offer advice on individual disputes. Is this permissible? ", No, all social media activity by lawyers is strictly prohibited. , Yes, this is a permitted form of public legal education, provided she does not use it to solicit for individual cases. , Yes, but only if she obtains a permit from the NBA President. , No, unless she is a Senior Advocate of Nigeria. , B ," Rule 46(1) of the RPC allows lawyers to participate in media programs to give information on the law, but they must not use it to accept employment to advise on individual rights [3, 4]."
week 15,Public Relations / Social Media ," Barrister Segun pays a social media influencer with 1 million followers on Twitter to post a tweet: ""If you need the best and cheapest lawyer for your land or business registrations, DM Barrister Segun now!"" ", This is proper modern digital marketing. , This is professional misconduct as it involves soliciting professional employment through touts or public advertisements. , This is proper as long as the influencer has a valid business license. , This is proper provided Segun's fees do not fall below LPRO scales. , B ," Rule 39(3)(a) of the RPC explicitly prohibits a lawyer from soliciting professional employment, either directly or indirectly, through the use of touts, advertisements, or public media promotions [5, 6]."
week 15,Public Relations / Social Media ," A lawyer, Miss Toyin, posts a video of herself in full legal robes dancing on TikTok to celebrate a recent court victory, with the caption ""We won! Another major victory in court today!"" ", This is proper professional celebration. , This is improper as it is self-aggrandizing and brings the profession into disrepute under the RPC. , This is proper if she does not disclose the name of the client. , This is only improper if she was not actually called to the bar. , B ," Rule 39(2)(b), (d) and 39(3)(e) of the RPC 2023 prohibit advertising that brings the profession into disrepute, includes claims about success, or involves self-aggrandizement [1, 7]."
week 15,Public Relations / Social Media ," A law firm, ""Justice League Partners,"" creates a professional LinkedIn page listing their practice areas, office address, and the publications of their partners. ", This is a prohibited form of digital advertising. , This is a permitted and proper form of informative data publication. , This is only permitted if the firm pays a social media fee to the NBA. , This is improper because law firms are not allowed to have social media pages. , B ," Rule 39(4) of the RPC 2023 permits a lawyer to publish informative data about himself or his firm, including names, addresses, and academic qualifications, on directories and professional platforms [8, 9]."
week 16,Inter-professional Relationship ," Barrister Chidi, an experienced legal practitioner, decides to form a partnership with Mr. John, a qualified and licensed Chartered Accountant, to offer a ""one-stop shop"" for legal and tax services. Is this partnership valid under the RPC? ", Yes, multi-disciplinary partnerships are allowed under modern business laws. , No, a lawyer shall not form a partnership with a non-lawyer if any of the activities of the partnership consists of the practice of law. , Yes, provided the legal and accounting services are kept in separate rooms. , No, unless Mr. John also holds a Diploma in Law. , B ," Rule 5(1) of the RPC prohibits a lawyer from forming a partnership with a non-lawyer if any of the activities of the partnership consists of the practice of law [1, 2]."
week 16,Inter-professional Relationship ," A legal practitioner, Mr. Sola, wants to employ a qualified and licensed foreign lawyer as an associate in his Lagos law firm to handle international commercial agreements. Is this permissible? ", Yes, there are no restrictions on employing foreign associates. , Only with the express approval and consent of the Attorney-General of the Federation (AGF) or under reciprocity rules. , Yes, but only if the foreign lawyer is a citizen of a Commonwealth country. , No, a foreign lawyer can never work in a Nigerian law firm under any condition. , B ," The employment or practice of foreign lawyers in Nigeria is strictly regulated and subject to the provisions of the LPA and GATS/reciprocity frameworks administered by the AGF [3, 4]."
week 16,Inter-professional Relationship ," A multinational auditing firm, ""ABC Accounting,"" hires Barrister Kemi as a salaried legal officer. Her duties include drafting contracts and representing ABC's corporate clients in tax disputes before the High Court. What is the ethical status of Kemi's work? ", It is proper as she is a qualified and called legal practitioner. , It is improper as she is aiding a non-lawyer (the accounting firm) in the unauthorized practice of law and appearing as an advocate for an employer. , It is proper if the corporate clients sign a waiver. , It is only proper if the accounting firm pays her practicing fees. , B ," Rule 3(1) of the RPC prohibits a lawyer from aiding a non-lawyer in the unauthorized practice of law, and Rule 8(1) prohibits a salaried employee from appearing as an advocate in court for his employer [5, 6]."
week 16,Inter-professional Relationship ," Barrister Tunde is representing a client in a land transaction. He agrees to split his professional fees with a local estate agent who helped negotiate the price. Is this ethical? ", Yes, fee-splitting is a standard real estate practice. , No, a lawyer shall not share his legal fees with a non-lawyer, as it violates professional ethics. , Yes, provided the fee-sharing agreement is in writing. , No, unless the estate agent is also a registered surveyor. , B ," Rule 3(1)(c) and Rule 53 of the RPC 2023 prohibit a lawyer from sharing his legal fees with a non-lawyer, as this aids in the unauthorized practice of law [7, 8]."
week 16,Inter-professional Relationship ," A law firm, ""Apex Chambers,"" wants to hire a registered medical doctor as a full-time consultant to help analyze medical reports in personal injury cases. ", This is proper, provided the doctor does not practice law or appear as an advocate. , This is a prohibited form of partnership with a non-lawyer. , This is only proper if the doctor has a law degree. , This is improper because law firms cannot employ non-lawyers in any capacity. , A ," A law firm can employ non-lawyer experts (like doctors, engineers, or accountants) as consultants or employees to assist the firm, provided they do not practice law or act as legal practitioners [9, 10]."
week 17,International / Cross-border ," A British barrister, Mr. Arthur, is hired by a major oil company to represent them in an international commercial arbitration held in Lagos, Nigeria. The arbitration is governed by Nigerian law. Can Mr. Arthur appear as counsel? ", No, only lawyers called to the Nigerian Bar can appear in any legal proceeding in Nigeria. , Yes, a foreign lawyer can act as counsel in arbitration proceedings in Nigeria, as arbitration is not restricted to locally admitted lawyers. , Yes, but only if he obtains a special warrant from the Chief Justice of Nigeria. , No, unless he is accompanied by a Senior Advocate of Nigeria. , B ," Arbitration is generally open to foreign legal practitioners under international frameworks, and the restriction on practicing as a legal practitioner in Nigeria primarily applies to litigation before courts of law [1, 2]."
week 17,International / Cross-border ," An American attorney, Miss Sarah, wants to open a branch of her New York law firm in Abuja to advise clients on New York corporate law. Sarah has not been called to the Nigerian Bar. ", Sarah can open the office since she is only advising on New York law. , Sarah cannot open or practice law in Nigeria without being called to the Nigerian Bar, as private practice is restricted to enrolled practitioners. , Sarah can open the office if she partners with a Nigerian lawyer who owns 51% of the firm. , Sarah can practice if she obtains a special permit from the Ministry of Foreign Affairs. , B ," Section 2 of the LPA restricts the right to practice as a legal practitioner in Nigeria to persons called to the Nigerian Bar and enrolled on the Supreme Court roll [3, 4]."
week 17,International / Cross-border , Under what statutory framework can a foreign lawyer be admitted to practice law in Nigeria for a specific transaction or case? , By applying for a temporary work visa from the Nigerian Immigration Service , By obtaining a special warrant from the Chief Justice of Nigeria under Section 2(2) of the LPA , By paying a registration fee to the General Council of the Bar , By obtaining a recommendation from the President of the Court of Appeal , B ," Section 2(2) of the LPA allows the CJN, if satisfied that it is expedient to do so, to issue a warrant to a foreign legal practitioner to practice for the purpose of a particular proceeding [5, 6]."
week 17,International / Cross-border ," A Nigerian lawyer, Mr. Wale, forms a partnership with a French law firm, ""Paris Juris LLP,"" to offer cross-border legal services. Wale resides in Lagos and manages the Lagos office, while the French partners manage the Paris office. Is this permissible? ", No, international partnerships are strictly prohibited. , Yes, provided the partnership is conducted in accordance with the LPA and rules on partnership, and the French partners do not practice in Nigeria without qualifying. , Yes, but only if all the French partners are called to the Nigerian Bar. , No, unless the partnership is registered with the Corporate Affairs Commission (CAC) as a public company. , B ," International or cross-border partnerships are permissible provided they comply with local regulations, and the foreign partners do not engage in local practice without meeting the enrollment requirements [7, 8]."
week 17,International / Cross-border ," When a foreign legal practitioner is granted a special warrant by the Chief Justice of Nigeria to represent a client in a specific case, what is the scope of his right to practice? ", He can practice in all courts and handle any case for a period of one year. , His right to practice is strictly limited to the specific proceedings or case for which the warrant was granted. , He can only act as a solicitor but cannot appear in court as an advocate. , He can only practice if he is accompanied by the Attorney-General of the Federation. , B ," Section 2(2) of the LPA limits the warrant to the specific proceedings and any appeal arising therefrom, meaning it is not a general license to practice [6, 9]."
